GPU Times, time.time(), clock_realtime
697698989793,1674352567.064957,1674352567.064968
697699020640,1674352567.095910,1674352567.095926
697699051488,1674352567.129355,1674352567.129365
697699082337,1674352567.159888,1674352567.159899
697699113184,1674352567.188358,1674352567.188368
697699144032,1674352567.219105,1674352567.219115
697699174879,1674352567.249856,1674352567.249865
697699205727,1674352567.280953,1674352567.280964
697699236575,1674352567.314320,1674352567.314330
697699267423,1674352567.342511,1674352567.342522
697699298270,1674352567.373486,1674352567.373497
697699329118,1674352567.404275,1674352567.404285
697699359966,1674352567.437698,1674352567.437708
697699390814,1674352567.468364,1674352567.468374
697699421663,1674352567.497035,1674352567.497045
697699452510,1674352567.527730,1674352567.527740
697699483357,1674352567.558510,1674352567.558519
697699514205,1674352567.589325,1674352567.589335
697699545053,1674352567.622519,1674352567.622529
697699575901,1674352567.651007,1674352567.651016
697699606748,1674352567.682120,1674352567.682131
697699637597,1674352567.712595,1674352567.712605
697699668444,1674352567.746104,1674352567.746114
697699699292,1674352567.776679,1674352567.776690
697699730139,1674352567.805326,1674352567.805335
697699760988,1674352567.836077,1674352567.836087
697699791836,1674352567.867056,1674352567.867065
697699822683,1674352567.897741,1674352567.897752
697699853531,1674352567.931026,1674352567.931036
697699884378,1674352567.959526,1674352567.959536
697699915226,1674352567.990305,1674352567.990315
697699946074,1674352568.021140,1674352568.021150
697699976922,1674352568.054857,1674352568.054867
697700007770,1674352568.085310,1674352568.085320
697700038618,1674352568.114007,1674352568.114016
697700069465,1674352568.144621,1674352568.144631
697700100313,1674352568.175416,1674352568.175426
697700131162,1674352568.206212,1674352568.206222
697700162009,1674352568.244161,1674352568.244171
697700192856,1674352568.268148,1674352568.268158
697700223704,1674352568.298785,1674352568.298795
697700254552,1674352568.329829,1674352568.329839
697700285400,1674352568.363163,1674352568.363173
697700316247,1674352568.393729,1674352568.393739
697700347095,1674352568.422301,1674352568.422311
697700377944,1674352568.453096,1674352568.453107
697700408791,1674352568.483926,1674352568.483936
697700439639,1674352568.514866,1674352568.514876
697700470487,1674352568.547882,1674352568.547891
697700501334,1674352568.576416,1674352568.576426
697700532182,1674352568.607111,1674352568.607120
697700563030,1674352568.637914,1674352568.637924
697700593878,1674352568.671604,1674352568.671614
697700624726,1674352568.702421,1674352568.702430
697700655573,1674352568.730756,1674352568.730766
697700686421,1674352568.761544,1674352568.761554
697700717269,1674352568.792491,1674352568.792500
697700748116,1674352568.823213,1674352568.823222
697700778966,1674352568.856468,1674352568.856477
697700809813,1674352568.885080,1674352568.885090
697700840660,1674352568.915703,1674352568.915712
697700871508,1674352568.946549,1674352568.946558
697700902356,1674352568.980067,1674352568.980078
697700933203,1674352569.010412,1674352569.010423
697700964051,1674352569.039192,1674352569.039202
697700994899,1674352569.070175,1674352569.070184
697701025747,1674352569.100915,1674352569.100925
697701056595,1674352569.131770,1674352569.131779
697701087442,1674352569.165130,1674352569.165141
697701118290,1674352569.193394,1674352569.193405
697701149138,1674352569.224359,1674352569.224369
697701179986,1674352569.255197,1674352569.255207
697701210833,1674352569.288530,1674352569.288540
697701241681,1674352569.319102,1674352569.319112
697701272529,1674352569.347624,1674352569.347634
697701303376,1674352569.378392,1674352569.378402
697701334224,1674352569.409264,1674352569.409273
697701365072,1674352569.440264,1674352569.440273
697701395920,1674352569.473373,1674352569.473382
697701426768,1674352569.502083,1674352569.502093
697701457616,1674352569.532868,1674352569.532877
697701488464,1674352569.563493,1674352569.563503
697701519311,1674352569.597117,1674352569.597127
697701550159,1674352569.627782,1674352569.627792
697701581007,1674352569.656095,1674352569.656105
697701611855,1674352569.686893,1674352569.686903
697701642702,1674352569.717738,1674352569.717749
697701673550,1674352569.748431,1674352569.748440
697701704398,1674352569.781850,1674352569.781860
697701735246,1674352569.810542,1674352569.810553
697701766093,1674352569.841172,1674352569.841182
697701796941,1674352569.871900,1674352569.871911
697701827790,1674352569.905550,1674352569.905559
697701858637,1674352569.936195,1674352569.936205
697701889485,1674352569.964712,1674352569.964724
697701920333,1674352569.995633,1674352569.995643
697701951180,1674352570.026234,1674352570.026244
697701982028,1674352570.057060,1674352570.057070
697702012876,1674352570.094954,1674352570.094964
697702043724,1674352570.118898,1674352570.118909
697702074572,1674352570.149694,1674352570.149704
697702105419,1674352570.180435,1674352570.180445
697702136267,1674352570.213876,1674352570.213886
697702167115,1674352570.244553,1674352570.244563
697702197963,1674352570.273318,1674352570.273328
697702228810,1674352570.304013,1674352570.304023
697702259659,1674352570.334729,1674352570.334739
697702290506,1674352570.365547,1674352570.365556
697702321354,1674352570.398626,1674352570.398635
697702352201,1674352570.427252,1674352570.427261
697702383049,1674352570.458247,1674352570.458256
697702413897,1674352570.488841,1674352570.488851
697702444745,1674352570.522351,1674352570.522361
697702475593,1674352570.553003,1674352570.553014
697702506440,1674352570.581468,1674352570.581477
697702537289,1674352570.612378,1674352570.612387
697702568136,1674352570.643447,1674352570.643457
697702598984,1674352570.674043,1674352570.674052
697702629832,1674352570.707346,1674352570.707357
697702660680,1674352570.735785,1674352570.735795
697702691527,1674352570.766590,1674352570.766600
697702722375,1674352570.797377,1674352570.797386
697702753223,1674352570.830788,1674352570.830797
697702784070,1674352570.861477,1674352570.861486
697702814919,1674352570.889911,1674352570.889921
697702845768,1674352570.920786,1674352570.920796
697702876615,1674352570.951622,1674352570.951633
697702907461,1674352570.982527,1674352570.982536
697702938309,1674352571.016087,1674352571.016098
697702969157,1674352571.044341,1674352571.044351
697703000005,1674352571.075103,1674352571.075113
697703030853,1674352571.106051,1674352571.106061
697703061701,1674352571.139384,1674352571.139393
697703092548,1674352571.169776,1674352571.169785
697703123396,1674352571.198452,1674352571.198462
697703154244,1674352571.229072,1674352571.229082
697703185092,1674352571.260100,1674352571.260110
697703215940,1674352571.290855,1674352571.290865
697703246787,1674352571.324183,1674352571.324193
697703277635,1674352571.355183,1674352571.355194
697703308483,1674352571.383800,1674352571.383811
697703339331,1674352571.414298,1674352571.414308
697703370178,1674352571.447803,1674352571.447813
697703401027,1674352571.478423,1674352571.478434
697703431874,1674352571.506932,1674352571.506943
697703462722,1674352571.537768,1674352571.537779
697703493570,1674352571.568719,1674352571.568729
697703524417,1674352571.599356,1674352571.599365
697703555265,1674352571.632623,1674352571.632633
697703586113,1674352571.661103,1674352571.661113
697703616960,1674352571.692003,1674352571.692013
697703647809,1674352571.722934,1674352571.722944
697703678656,1674352571.756539,1674352571.756550
697703709504,1674352571.787016,1674352571.787026
697703740352,1674352571.815532,1674352571.815542
697703771200,1674352571.846350,1674352571.846359
697703802048,1674352571.877063,1674352571.877072
697703832896,1674352571.907998,1674352571.908008
697703863743,1674352571.945640,1674352571.945651
697703894591,1674352571.969917,1674352571.969927
697703925439,1674352572.000596,1674352572.000605
697703956286,1674352572.031232,1674352572.031241
697703987134,1674352572.064773,1674352572.064783
697704017982,1674352572.095542,1674352572.095552
697704048830,1674352572.124133,1674352572.124143
697704079678,1674352572.154829,1674352572.154839
697704110525,1674352572.185684,1674352572.185694
697704141373,1674352572.216575,1674352572.216586
697704172221,1674352572.249588,1674352572.249599
697704203068,1674352572.278157,1674352572.278167
697704233917,1674352572.308846,1674352572.308855
697704264766,1674352572.339623,1674352572.339632
697704295612,1674352572.373245,1674352572.373255
697704326459,1674352572.404041,1674352572.404050
697704357307,1674352572.432407,1674352572.432417
697704388155,1674352572.463146,1674352572.463156
697704419003,1674352572.494081,1674352572.494090
697704449851,1674352572.524837,1674352572.524847
697704480699,1674352572.558154,1674352572.558164
697704511546,1674352572.586832,1674352572.586842
697704542394,1674352572.617385,1674352572.617395
697704573242,1674352572.648195,1674352572.648206
697704604091,1674352572.681723,1674352572.681733
697704634938,1674352572.712291,1674352572.712300
697704665785,1674352572.741050,1674352572.741060
697704696633,1674352572.771880,1674352572.771890
697704727481,1674352572.802505,1674352572.802515
697704758328,1674352572.833282,1674352572.833292
697704789176,1674352572.866634,1674352572.866645
697704820024,1674352572.895077,1674352572.895087
697704850872,1674352572.926065,1674352572.926074
697704881720,1674352572.956861,1674352572.956871
697704912568,1674352572.990095,1674352572.990104
697704943416,1674352573.020836,1674352573.020845
697704974267,1674352573.049310,1674352573.049321
697705005112,1674352573.079902,1674352573.079911
697705035959,1674352573.110989,1674352573.110998
697705066807,1674352573.141865,1674352573.141874
697705097654,1674352573.174935,1674352573.174944
697705128502,1674352573.203515,1674352573.203525
697705159350,1674352573.234374,1674352573.234384
697705190198,1674352573.265068,1674352573.265078
697705221046,1674352573.298679,1674352573.298689
697705251893,1674352573.329350,1674352573.329359
697705282742,1674352573.357792,1674352573.357802
697705313589,1674352573.388624,1674352573.388634
697705344437,1674352573.419458,1674352573.419468
697705375285,1674352573.450260,1674352573.450270
697705406133,1674352573.483521,1674352573.483531
697705436980,1674352573.512260,1674352573.512269
697705467828,1674352573.542879,1674352573.542889
697705498676,1674352573.573746,1674352573.573756
697705529523,1674352573.607136,1674352573.607146
697705560371,1674352573.637542,1674352573.637552
697705591219,1674352573.666327,1674352573.666337
697705622068,1674352573.697328,1674352573.697337
697705652915,1674352573.727954,1674352573.727963
697705683766,1674352573.758650,1674352573.758660
697705714610,1674352573.796524,1674352573.796534
697705745458,1674352573.820502,1674352573.820511
697705776306,1674352573.851363,1674352573.851374
697705807153,1674352573.882427,1674352573.882436
697705838001,1674352573.915766,1674352573.915776
697705868849,1674352573.946329,1674352573.946339
697705899697,1674352573.974951,1674352573.974961
697705930545,1674352574.005551,1674352574.005561
697705961393,1674352574.036361,1674352574.036371
697705992241,1674352574.067206,1674352574.067216
697706023088,1674352574.100281,1674352574.100290
697706053936,1674352574.129073,1674352574.129082
697706084784,1674352574.159922,1674352574.159933
697706115631,1674352574.190498,1674352574.190509
697706146479,1674352574.224046,1674352574.224057
697706177327,1674352574.254730,1674352574.254741
697706208175,1674352574.283236,1674352574.283245
697706239023,1674352574.314150,1674352574.314161
697706269871,1674352574.345046,1674352574.345055
697706300719,1674352574.375715,1674352574.375725
697706331567,1674352574.408935,1674352574.408946
697706362414,1674352574.437456,1674352574.437465
697706393262,1674352574.468250,1674352574.468260
697706424109,1674352574.499141,1674352574.499151
697706454957,1674352574.532809,1674352574.532819
697706485805,1674352574.563185,1674352574.563195
697706516653,1674352574.591711,1674352574.591721
697706547501,1674352574.622556,1674352574.622566
697706578348,1674352574.653367,1674352574.653377
697706609196,1674352574.684254,1674352574.684264
697706640044,1674352574.717634,1674352574.717644
697706670892,1674352574.746067,1674352574.746077
697706701739,1674352574.776710,1674352574.776720
697706732587,1674352574.807552,1674352574.807562
697706763435,1674352574.841055,1674352574.841065
697706794283,1674352574.871743,1674352574.871754
